Product Category,Product Name,Units Sold,Returns,Revenue,Customer Rating,Stock Level,Season,Trend Score
Tops,H&M Black Tops S,111,14,4504.4,3.7,286,Autumn,79.58
Shoes,H&M Green Shoes XL,296,39,24604.68,4.2,678,Winter,29.17
Tops,Uniqlo Grey Tops L,330,23,21260.86,3.1,118,Winter,27.92
Accessories,Uniqlo White Accessories M,376,14,56296.89,4.1,210,Summer,141.89
Dresses,Uniqlo White Dresses XS,77,15,13416.83,4.6,976,Spring,7.19
Outerwear,Uniqlo White Outerwear M,379,69,40635.8,3.3,64,Winter,57.7
Accessories,Prada Pink Accessories M,271,11,23489.8,3.1,636,Autumn,42.99
Tops,Uniqlo White Tops XL,53,8,9477.11,3.1,61,Winter,12.72
Jeans,Zara Green Jeans S,361,52,40090.87,3.7,559,Spring,22.84
Jeans,Zara Black Jeans XL,69,6,1885.38,4.2,93,Winter,10.69
Activewear,Nike White Activewear S,115,8,6121.35,4.6,73,Winter,12.43
Dresses,Nike Black Dresses S,117,6,20823.95,3.3,676,Autumn,10.64
Tops,H&M Pink Tops M,458,6,54728.13,3.7,975,Summer,33.09
Outerwear,Prada Black Outerwear XL,118,6,2720.04,3.1,425,Autumn,10.87
Outerwear,Nike Green Outerwear M,296,10,58349.98,3.1,908,Spring,173.5
Tops,Prada Yellow Tops XS,165,1,7159.83,5,635,Winter,39.58
Dresses,Prada Green Dresses XS,282,5,46272.56,3.7,686,Autumn,131.06
Shoes,Zara Pink Shoes XL,421,28,54601.87,4,977,Summer,49.75
Outerwear,Levi's Pink Outerwear M,365,45,16430.88,4.5,62,Winter,172.66
Activewear,Prada White Activewear S,411,36,66641.01,4.6,283,Summer,121.31
Activewear,Gucci Yellow Activewear L,265,1,47040.93,3.6,850,Spring,35.03
Activewear,Gucci Yellow Activewear S,447,42,84573.93,3.3,34,Summer,39.53
Dresses,Gucci Blue Dresses S,89,4,7317.17,3.1,108,Autumn,5.85
Activewear,Levi's Pink Activewear XS,481,3,78793.26,3.7,675,Summer,535.94
Shoes,H&M Yellow Shoes M,385,10,46038.03,4.4,369,Autumn,82.34
Activewear,Adidas Green Activewear S,33,1,2367.35,3.7,249,Autumn,2.42
Activewear,H&M Green Activewear XS,68,8,11505.4,3.7,72,Winter,9.25
Accessories,Adidas White Accessories S,243,20,37602.25,4,468,Autumn,17.9
Dresses,Levi's Blue Dresses XL,378,66,68547.25,3.4,773,Spring,27.49
Dresses,Uniqlo Green Dresses XS,223,8,40177.74,3.4,218,Autumn,16.98
Dresses,Uniqlo Red Dresses L,388,9,17416.76,4.4,60,Winter,45.64
Jeans,Nike Red Jeans M,462,58,75505.82,4.7,878,Summer,38.9
Outerwear,H&M Blue Outerwear XS,478,48,60263.41,4.8,225,Summer,110.55
Jeans,Nike Grey Jeans M,84,0,9666.52,4.9,566,Winter,25.01
Activewear,Levi's Grey Activewear S,325,47,8192.26,3.3,203,Spring,212.85
Tops,Zara Pink Tops M,403,31,6026.73,3.1,861,Autumn,27.19
Accessories,Adidas Green Accessories XL,140,16,27836.11,4.5,718,Summer,27.09
Jeans,Levi's Grey Jeans XS,248,4,8418.47,3.6,919,Winter,35.28
Tops,H&M Yellow Tops S,459,86,21797.19,4.5,5,Winter,163.76
Jeans,Nike Green Jeans S,15,3,1634.53,3.9,805,Autumn,2.05
Shoes,H&M Yellow Shoes XS,437,80,68253.25,4.6,204,Autumn,44.8
Tops,Uniqlo Green Tops XS,179,17,19459.42,3.9,63,Autumn,17.55
Outerwear,Nike Blue Outerwear XL,110,11,7894.82,4.9,464,Autumn,117.46
Tops,Nike Blue Tops XS,157,12,7838.83,3,899,Spring,17.03
Dresses,Levi's White Dresses XL,206,34,37226.33,4.5,656,Winter,26.19
Dresses,H&M Yellow Dresses XS,256,30,24665.98,3.9,171,Summer,17.72
Shoes,Levi's Yellow Shoes XS,202,8,17731.92,3.8,620,Summer,17.49
Dresses,Uniqlo Black Dresses S,225,26,21301.04,3.5,289,Autumn,22.28
Shoes,Zara Pink Shoes S,498,43,34905.73,3.8,309,Autumn,207.56
Tops,Prada White Tops XL,158,29,22957.07,4.1,931,Autumn,36.45
Outerwear,Prada Blue Outerwear M,301,59,14395.7,4.9,97,Spring,31.35
Outerwear,Zara Green Outerwear M,341,15,48686.89,3.4,844,Summer,96.47
Outerwear,Gucci White Outerwear S,475,60,21103.35,3.3,745,Autumn,71.85
Outerwear,Adidas Blue Outerwear XS,60,9,8028.9,3.1,982,Spring,6.55
Jeans,Zara Blue Jeans XS,132,26,7808.49,4.2,941,Summer,19.85
Outerwear,Adidas White Outerwear XL,20,4,3724.06,4,273,Summer,4.59
Tops,Zara Pink Tops M,163,5,25735.71,3,165,Spring,44.97
Accessories,Prada Yellow Accessories XS,306,58,24917.23,3.4,121,Summer,249.47
Dresses,Uniqlo Green Dresses M,316,45,13673.86,3.8,555,Winter,32.2
Jeans,Nike Red Jeans S,414,71,26528.47,4,989,Summer,29.67
Activewear,H&M Black Activewear S,183,9,18932.82,4.1,892,Summer,71.99
Tops,Zara Yellow Tops M,286,49,10050.42,4,466,Summer,78.02
Jeans,Zara Green Jeans L,356,21,61063.55,4.7,224,Summer,54.39
Shoes,Gucci Black Shoes M,183,22,13713.83,4,807,Winter,22.36
Tops,Uniqlo Blue Tops XS,53,7,5875.74,3.7,683,Spring,14.49
Shoes,Gucci Yellow Shoes L,312,14,24458.71,3.9,190,Winter,28.23
Jeans,H&M Blue Jeans M,34,5,5078.27,3.5,930,Winter,1.99
Outerwear,H&M Grey Outerwear XS,374,1,30785.29,4.9,492,Autumn,123.83
Shoes,Prada Green Shoes XL,229,31,24109.57,3.7,488,Winter,38.42
Tops,H&M Green Tops XS,203,27,26312.71,4.5,279,Summer,79.28
Dresses,Nike Yellow Dresses S,142,1,16812.35,3.9,694,Spring,13.66
Outerwear,Levi's Yellow Outerwear M,329,31,49416.9,3.8,701,Spring,75.95
Activewear,Levi's Red Activewear XS,29,1,3945.17,3.8,419,Autumn,2.63
Dresses,Gucci Blue Dresses M,206,37,13982.65,4.6,900,Summer,27.3
Outerwear,H&M Pink Outerwear S,209,37,17430.68,3.2,664,Autumn,41.04
Outerwear,Prada White Outerwear S,482,57,70741.87,3.7,299,Spring,42.12
Outerwear,Gucci Grey Outerwear XL,313,58,45633.69,4,709,Autumn,26.27
Dresses,Prada Red Dresses XL,387,75,40412.69,4.1,30,Autumn,31.83
Tops,Gucci Blue Tops XL,452,89,56700.3,5,717,Spring,48.19
Outerwear,H&M Black Outerwear XS,25,4,2579.02,3.9,287,Winter,2.22
Shoes,Prada Pink Shoes S,289,16,53815.83,3.3,260,Spring,43.5
Activewear,Uniqlo Blue Activewear M,307,9,31315.18,4.7,460,Autumn,38.7
Shoes,Zara Red Shoes M,454,32,4923.51,3.6,308,Spring,52.64
Tops,Uniqlo Yellow Tops M,168,22,21141.11,3.7,636,Summer,14.96
Outerwear,Prada Pink Outerwear S,482,9,23273.96,3.7,430,Spring,47.35
Jeans,Adidas Red Jeans XL,95,2,18528.63,4.9,773,Spring,29.94
Activewear,Nike Grey Activewear XS,76,13,13124.44,4.5,664,Winter,11.09
Accessories,Levi's Red Accessories M,159,8,15859.89,3.1,188,Autumn,191.06
Tops,Zara Yellow Tops S,467,30,28976.18,3.1,645,Spring,32
Shoes,Gucci Red Shoes S,175,35,17512.36,3,482,Summer,9.89
Tops,H&M Pink Tops XL,366,57,4426.22,3.6,760,Autumn,22.11
Activewear,Zara Yellow Activewear XL,169,21,7257.89,5,525,Summer,87.68
Activewear,Gucci Pink Activewear M,424,22,41794.33,3.1,788,Spring,27.58
Shoes,Prada Grey Shoes L,427,13,41872.43,3.4,853,Spring,38.71
Activewear,Zara Red Activewear M,277,18,20599.23,4.2,9,Autumn,65.93
Accessories,Prada Red Accessories L,141,15,10745.26,3.9,464,Autumn,12.93
Outerwear,Zara White Outerwear L,310,1,20492.36,3.9,879,Spring,105.16
Shoes,H&M Pink Shoes XL,495,43,95553.31,3.6,277,Autumn,188.99
Jeans,H&M Grey Jeans S,417,16,55634.72,4,740,Autumn,68.2
Accessories,Gucci Grey Accessories M,271,22,44645.44,4.7,119,Autumn,25.31
Outerwear,Levi's Green Outerwear S,498,25,54328.65,4.5,614,Autumn,47.04
Shoes,H&M Grey Shoes XS,10,2,542.06,4.4,425,Spring,0.8
Shoes,Prada Pink Shoes XL,39,2,430.65,4.6,176,Summer,6.55
Dresses,Gucci Green Dresses L,238,36,45206.23,4.2,329,Spring,44.23
Shoes,Zara Red Shoes XL,85,11,14688.24,4.7,966,Spring,31.25
Accessories,Gucci Red Accessories XL,16,0,696.13,3.8,955,Autumn,1.92
Outerwear,Uniqlo Green Outerwear M,397,10,20159.95,3.3,987,Summer,62.03
Outerwear,Uniqlo Red Outerwear M,70,7,7355.23,4.5,404,Winter,17.27
Accessories,Zara Black Accessories L,498,66,98664.63,4.2,475,Spring,47.68
Tops,Zara Black Tops M,51,10,913.44,4.6,409,Spring,7.21
Dresses,Nike White Dresses S,278,2,14662.65,4.3,616,Winter,25.19
Dresses,Prada White Dresses XL,26,1,4789.04,3.9,96,Autumn,2.79
Tops,Adidas Grey Tops XL,39,7,6861.49,4,63,Autumn,3.39
Dresses,Prada Green Dresses XL,76,4,5803.07,3.5,228,Summer,5.51
Activewear,Prada Pink Activewear XL,436,70,13629.46,4.8,273,Autumn,34.59
Shoes,Levi's Black Shoes XL,267,34,7999.52,4.4,968,Spring,75.11
Activewear,Prada Pink Activewear M,163,3,20284.63,4.3,782,Spring,16.48
Outerwear,Uniqlo Blue Outerwear M,398,4,5510.23,5,25,Winter,40.4
Shoes,Zara Yellow Shoes M,428,13,42389.19,4.1,986,Spring,46.31
Outerwear,Nike Pink Outerwear XS,377,30,35770.29,4.9,820,Summer,129.5
Activewear,Zara Green Activewear XS,201,12,3784.76,3.1,131,Spring,12.81
Outerwear,Levi's Pink Outerwear S,334,40,28919.35,3.3,922,Spring,26.76
Jeans,Prada Pink Jeans XS,252,35,41606.65,4.6,560,Spring,20.87
Shoes,Nike Black Shoes XL,263,5,37431.41,4.2,110,Autumn,64.04
Outerwear,Adidas Black Outerwear XS,261,13,43705.16,3.5,884,Winter,87.68
Dresses,Uniqlo White Dresses XL,466,26,56259.05,5,522,Winter,68.01
Activewear,Gucci Black Activewear M,379,63,15609.53,3.2,991,Winter,116.9
Outerwear,Gucci Black Outerwear XL,78,2,10078.07,3.9,683,Winter,20.86
Tops,Nike Red Tops XS,269,49,39135.18,4.7,773,Winter,69.91
Outerwear,Adidas Green Outerwear XS,105,12,6327.03,4.2,702,Summer,15.9
Outerwear,Zara Yellow Outerwear XL,264,31,21775.24,3.8,190,Summer,77.94
Dresses,Adidas Pink Dresses S,413,11,24013.1,3.9,69,Winter,33.03
Shoes,Levi's Red Shoes XL,302,8,14281.4,4.6,55,Spring,27.42
Jeans,H&M Grey Jeans M,222,14,27749,3.7,520,Winter,15.17
Tops,Nike Blue Tops L,117,8,18982.73,4,916,Spring,17.25
Dresses,Zara Grey Dresses L,375,21,44692.47,3.5,955,Winter,37.52
Dresses,Levi's Blue Dresses XL,193,19,37819.39,4.8,792,Summer,26.45
Jeans,Zara Grey Jeans XS,453,29,39737.17,3.8,240,Summer,82.08
Jeans,Prada Grey Jeans L,314,44,60150.43,3.8,792,Summer,42.31
Accessories,Gucci White Accessories L,131,16,4271.4,4.5,462,Autumn,12.77
Shoes,Adidas Pink Shoes XL,300,18,46220.1,4.3,322,Autumn,32.45
Dresses,H&M Pink Dresses L,408,6,73430.09,3.1,954,Winter,26.57
Outerwear,Prada Red Outerwear S,134,9,15826.06,3.4,367,Winter,19.03
Tops,Adidas Green Tops L,440,33,81720.9,4,181,Autumn,60.91
Jeans,Uniqlo Grey Jeans L,475,9,59450.11,3.8,812,Spring,190.82
Activewear,Zara Yellow Activewear S,395,73,52497.54,4.4,960,Spring,113.16
Dresses,Levi's Pink Dresses M,410,30,55947.95,3.4,755,Summer,49.22
Tops,Adidas Grey Tops M,178,19,4024.39,3.3,721,Autumn,13.81
Shoes,Nike Black Shoes XS,63,8,1780.03,4.6,467,Autumn,14.04
Jeans,Nike Blue Jeans XS,252,35,5896.03,3.8,570,Spring,41.54
Shoes,Levi's Blue Shoes L,325,7,60625.7,4.6,146,Winter,78.14
Tops,Nike Yellow Tops S,172,11,12268.68,4.6,887,Winter,82.11
Jeans,Gucci Red Jeans XS,208,27,22096.66,3.5,142,Autumn,82.27
Outerwear,Uniqlo Black Outerwear M,131,24,25735.76,3,392,Spring,9.49
Dresses,Gucci Black Dresses S,58,11,1292.47,3.6,23,Winter,4.53
Jeans,Zara Blue Jeans M,297,33,44278.02,5,5,Autumn,45.87
Shoes,Prada Pink Shoes M,291,11,24420.31,5,841,Summer,102.26
Activewear,Levi's Pink Activewear XS,72,4,8160.63,3.3,571,Winter,5.48
Jeans,Zara White Jeans S,105,18,2140.5,4.5,909,Summer,12.51
Outerwear,Zara Yellow Outerwear S,61,9,4657.13,4,604,Winter,5.61
Shoes,Gucci Red Shoes S,31,0,547.69,3.5,496,Autumn,2.76
Dresses,Nike Pink Dresses XL,33,5,6321.53,3.3,733,Summer,3.87
Jeans,Levi's Pink Jeans L,399,21,43584.16,3.8,118,Winter,49.39
Jeans,Adidas White Jeans S,107,2,10830.31,3.7,988,Autumn,20.15
Activewear,H&M Yellow Activewear M,124,15,2911.64,4.3,968,Autumn,14.73
Activewear,Adidas Red Activewear S,80,7,7818.95,3.8,625,Winter,26.37
Activewear,Adidas Blue Activewear XS,237,6,24904.74,4.2,240,Winter,21.86
Accessories,Adidas Yellow Accessories L,12,0,323.65,4.3,102,Winter,1.14
Accessories,Zara Blue Accessories L,353,48,9118,3,389,Winter,152.5
Activewear,Prada Blue Activewear L,323,2,18293.56,3.5,162,Summer,47.85
Jeans,H&M Pink Jeans L,337,3,60317.17,3.2,533,Spring,46.29
Accessories,Uniqlo White Accessories XS,350,24,45604.9,4.9,122,Winter,163.5
Activewear,Zara Pink Activewear XL,423,60,14197.31,4.4,700,Autumn,35.72
Outerwear,Zara Blue Outerwear XL,330,64,32414.59,3.5,778,Winter,25.94
Tops,Adidas Pink Tops L,146,14,28172.31,4.8,682,Autumn,37.23
Accessories,Adidas Red Accessories L,378,3,51835.2,4,828,Autumn,65.7
Dresses,H&M Yellow Dresses XL,442,62,67773.45,4,666,Autumn,48.87
Outerwear,Uniqlo Grey Outerwear L,50,9,4209.75,3.4,830,Autumn,3.4
Accessories,H&M Pink Accessories L,83,15,11505,4.3,248,Autumn,7.76
Dresses,Zara Red Dresses XL,297,18,41495.14,4.1,718,Spring,66.01
Activewear,Nike Yellow Activewear S,292,50,3770.51,4.4,844,Spring,39.95
Outerwear,Levi's Grey Outerwear XL,67,0,6628.08,4.6,564,Autumn,30.25
Activewear,Gucci Grey Activewear XS,313,27,26746.29,4,820,Summer,29
Tops,H&M Black Tops S,480,51,86038.45,4.6,993,Autumn,260.69
Dresses,Uniqlo Blue Dresses M,347,20,47973.38,4.8,240,Autumn,297.27
Activewear,Adidas Yellow Activewear M,306,24,30746.69,4.3,490,Winter,103.64
Dresses,Prada Grey Dresses L,129,0,19625.02,4.8,704,Autumn,14.86
Dresses,Prada Green Dresses L,20,2,1693.34,4.5,600,Spring,3.03
Jeans,Adidas Black Jeans S,471,18,93919.64,4.4,999,Autumn,155.35
Shoes,Nike Grey Shoes S,433,11,73441.5,4.6,458,Spring,266.65
Activewear,Uniqlo Green Activewear XS,185,14,35369.56,3.3,822,Autumn,25.64
Accessories,Uniqlo Yellow Accessories XL,34,5,1931.73,3.9,769,Autumn,3.02
Accessories,Prada Yellow Accessories XS,196,13,21786.49,3.3,328,Summer,17.85
Activewear,Prada Grey Activewear XS,76,9,6780.47,3.4,148,Winter,80.21
Accessories,Uniqlo Yellow Accessories M,395,14,23899.11,3.7,408,Winter,88.38
Shoes,Prada Blue Shoes M,36,4,4168.75,3.7,795,Spring,7.49
Outerwear,H&M Pink Outerwear M,306,26,23648.81,4.3,965,Winter,35.3
Tops,Adidas White Tops XL,130,25,19705.45,4.1,848,Spring,43.14
Dresses,Zara Green Dresses L,38,3,5812.79,4.5,310,Summer,11.22
Activewear,H&M Yellow Activewear L,127,15,19328.9,5,863,Summer,19.11
Outerwear,Prada White Outerwear XL,19,3,1572.99,4.8,291,Summer,3.35
Activewear,Adidas Grey Activewear L,189,19,14154.52,3.3,291,Autumn,12.28
Jeans,Prada White Jeans S,325,11,33353.8,4.1,697,Winter,95.65
Jeans,Prada Blue Jeans S,66,1,3840.41,4,308,Summer,7.68
Outerwear,H&M Black Outerwear XS,26,4,2433.06,4.4,159,Autumn,3.52
Accessories,Prada Black Accessories S,153,4,11317.92,4.9,236,Autumn,82.03
Jeans,Prada Green Jeans XS,83,15,14902.96,3.9,721,Winter,55.71
Tops,Zara Red Tops S,353,42,61922.38,4.9,430,Autumn,31.8
Shoes,Zara White Shoes L,492,36,29461.81,3.7,661,Spring,73.01
Tops,Zara Blue Tops S,83,6,2860.48,4.5,554,Spring,48.33
Jeans,Nike Blue Jeans L,320,37,42394.06,3.3,479,Summer,304.2
Jeans,Uniqlo Yellow Jeans XL,400,1,42989.74,4,71,Spring,47.74
Activewear,Nike Pink Activewear S,461,77,86593.95,3.7,602,Spring,152.61
Outerwear,Nike Red Outerwear XL,329,34,27619.32,4.1,366,Summer,24.65
Outerwear,Gucci Black Outerwear XL,111,17,15451.11,4.5,215,Autumn,10.59
Outerwear,Prada Red Outerwear L,207,29,4342.14,3.1,728,Spring,50.86
Shoes,Levi's Yellow Shoes XS,205,13,30588.61,3.7,986,Autumn,179.39
Shoes,Adidas Blue Shoes M,232,31,3071.29,4.4,85,Autumn,25.48
Accessories,Gucci Yellow Accessories M,30,3,2651.28,4.3,429,Winter,2.48
Outerwear,Gucci Red Outerwear S,238,35,43440.43,3.7,689,Autumn,25.3
Shoes,Levi's White Shoes XL,206,1,39186.51,3.8,378,Autumn,18.07
Dresses,H&M Green Dresses XL,352,60,50619.66,3.4,632,Summer,38.41
Outerwear,Gucci Yellow Outerwear L,129,12,15004.33,3.2,290,Winter,30.76
Tops,Gucci Pink Tops XS,490,23,11395.35,3.2,447,Summer,43.07
Tops,Adidas Red Tops XS,113,5,10057.86,4.6,150,Summer,42.68
Shoes,Prada Pink Shoes XL,441,34,49455.94,4.5,751,Summer,60.99
Dresses,Zara Grey Dresses S,173,6,11555.1,4.8,526,Summer,37.76
Accessories,Gucci Blue Accessories M,475,61,89426.51,4,766,Spring,59.76
Activewear,H&M Blue Activewear L,329,21,35859.53,4.9,139,Autumn,39.9
Tops,Gucci Yellow Tops L,493,51,80709.47,4.9,939,Spring,445.64
Jeans,Nike Blue Jeans M,457,65,27798.08,3.2,553,Winter,44.96
Outerwear,H&M Grey Outerwear XS,177,5,16706.93,3.1,924,Summer,29.33
Accessories,Gucci Yellow Accessories S,321,7,47203.71,3.2,245,Summer,73.61
Jeans,H&M Black Jeans M,263,26,24805.57,3.8,489,Summer,21.01
Jeans,Prada Blue Jeans M,388,34,24280.98,4.8,649,Summer,65.08
Tops,Uniqlo Blue Tops S,484,26,32062.14,4.2,609,Autumn,38.53
Jeans,Nike Red Jeans L,488,61,20907.3,4.4,480,Spring,46.23
Activewear,Uniqlo Green Activewear XS,285,37,23024.07,3.1,63,Autumn,36.94
Shoes,Gucci Blue Shoes XL,63,8,804.44,3.5,315,Autumn,5.28
Activewear,Adidas Blue Activewear XS,399,23,50602.36,4.4,850,Spring,1088.42
Dresses,H&M Green Dresses XS,392,56,19260.89,3.6,215,Summer,38.63
Outerwear,Zara Blue Outerwear XS,359,4,20808.49,4.9,343,Winter,66.83
Jeans,Zara Blue Jeans S,131,0,5107.18,3.3,430,Spring,14.59
Shoes,H&M Pink Shoes XL,165,13,28763.04,3.7,600,Winter,12.83
Shoes,Prada Grey Shoes XS,434,71,68370.95,5,929,Autumn,327.62
Activewear,Zara Grey Activewear S,95,3,6380.99,3.2,545,Winter,20.63
Shoes,Adidas Grey Shoes M,282,24,34321.62,5,848,Winter,29.04
Accessories,Gucci Blue Accessories XS,10,2,198.92,3.9,383,Summer,9.15
Activewear,Gucci Green Activewear M,499,19,36959.11,4,235,Summer,56.49
Jeans,Levi's Green Jeans XL,37,6,4398.34,3.4,841,Winter,2.72
Activewear,Zara Yellow Activewear XS,35,0,4820.44,4.4,9,Summer,3.72
Jeans,Uniqlo Pink Jeans S,271,11,10935.41,3.3,246,Autumn,25.71
Dresses,Uniqlo Grey Dresses XL,422,5,67326.86,4.6,799,Autumn,161.74
Accessories,Zara Blue Accessories M,257,8,12363.75,3.1,753,Autumn,19.7
Activewear,Adidas Yellow Activewear S,495,34,41983.27,4.3,962,Autumn,67.84
Dresses,Prada Green Dresses M,474,78,47011.96,4.3,374,Summer,36.28
Dresses,Zara Blue Dresses S,189,21,27701.88,4,89,Winter,16.19
Dresses,H&M Black Dresses M,447,25,24784.44,4.4,200,Summer,67.87
Accessories,Gucci Red Accessories XS,445,64,79133.35,3.6,518,Winter,29.18
Tops,Prada Pink Tops M,131,16,5099.13,3.8,430,Summer,10.9
Tops,Levi's Pink Tops S,160,17,29760.68,4.3,13,Autumn,23.35
Accessories,Adidas White Accessories M,102,15,8030.81,3.6,636,Summer,6.72
Shoes,Uniqlo Green Shoes M,132,3,20415.62,3.2,812,Spring,9.15
Tops,H&M Black Tops XS,482,72,58056.71,3.5,980,Spring,34.11
Outerwear,Zara Red Outerwear XS,371,29,22433,4.4,683,Autumn,118.86
Shoes,Zara Grey Shoes XS,230,5,19919.51,3.7,577,Winter,75.34
Dresses,Adidas Black Dresses M,103,10,16099.34,4,622,Summer,9.14
Activewear,Adidas Red Activewear XL,100,3,17743.4,3.8,337,Autumn,8.95
Shoes,Prada Pink Shoes XL,177,2,27054.27,3.7,744,Summer,27.92
Jeans,Adidas White Jeans L,96,2,10661.39,3.8,160,Spring,170.1
Tops,Prada Green Tops L,15,2,2688.83,3.1,558,Summer,1.41
Accessories,Nike Red Accessories L,474,90,63539.04,4,418,Summer,257.72
Jeans,Adidas Black Jeans M,134,8,25291.45,3.3,687,Winter,21.48
Accessories,Prada Red Accessories XL,353,33,46337.4,4.6,150,Winter,88.62
Accessories,Levi's Grey Accessories XL,262,51,41219.78,3.8,959,Summer,22.62
Tops,Prada Pink Tops M,383,73,38345.35,5,29,Autumn,51.68
Tops,Nike Grey Tops S,495,24,83199.87,5,263,Autumn,123.49
Shoes,H&M Blue Shoes XS,39,1,1064.29,4.1,803,Winter,3.68
Activewear,Levi's White Activewear S,261,37,22553.71,3.2,936,Autumn,48.73
Jeans,Prada Yellow Jeans S,491,96,78276.27,5,232,Winter,40.93
Dresses,Zara Red Dresses XS,416,30,42781.3,4.6,604,Winter,96.03
Shoes,Zara Black Shoes M,118,16,22590.03,3.6,398,Autumn,19
Accessories,Adidas Blue Accessories XL,238,24,11414.33,3.3,631,Autumn,14.52
Shoes,Levi's Red Shoes L,339,49,59810.05,4.5,515,Spring,66.24
Tops,Gucci Grey Tops XL,395,74,6111.75,3.2,297,Spring,44.07
Shoes,Prada Black Shoes M,26,1,670.03,3.4,752,Autumn,1.81
Tops,Prada Red Tops M,188,29,14507.68,4,962,Summer,265
Activewear,Levi's Yellow Activewear XS,239,20,3934.66,4.6,508,Autumn,59.54
Jeans,Prada Pink Jeans XL,236,20,19784.25,3.3,517,Spring,72.59
Outerwear,Prada Green Outerwear S,367,61,56739.33,3,181,Autumn,108
Shoes,Nike Blue Shoes L,292,8,37792.78,3.8,7,Summer,24.19
Accessories,Uniqlo Green Accessories XL,380,58,36434.62,3.4,678,Summer,25.28
Accessories,Gucci Pink Accessories XS,47,4,6974.15,3.7,247,Autumn,8.83
Dresses,Zara White Dresses XL,496,11,51896.93,3.7,108,Autumn,106
Jeans,Gucci Green Jeans XL,383,35,22670.05,4.3,789,Spring,32.6
Shoes,Nike Green Shoes XL,398,69,43793.47,3.7,186,Winter,39.41
Jeans,Nike Pink Jeans L,248,29,29187.41,3.3,704,Autumn,19.75
Activewear,Nike White Activewear XS,322,37,20651.89,4.5,749,Winter,40.22
Accessories,Uniqlo Green Accessories XS,150,4,12282.62,4.7,32,Spring,15.83
Outerwear,Prada Blue Outerwear XL,411,27,14400.28,3.6,597,Spring,36.77
Jeans,Gucci Green Jeans S,271,50,12126.19,4.2,923,Spring,30.62
Dresses,Zara Blue Dresses M,232,42,43526.03,5,969,Autumn,52.75
Shoes,Gucci White Shoes XS,425,78,5403.03,4,549,Summer,49.1
Jeans,Adidas Black Jeans XS,115,1,19226.52,4.3,926,Spring,50.8
Jeans,H&M Black Jeans XL,171,3,17629.58,4.6,977,Summer,25.53
Shoes,Zara Pink Shoes S,45,1,5973.6,4.2,2,Winter,19.94
Activewear,Nike Green Activewear XS,87,3,16797.89,3.3,110,Summer,22.34
Shoes,Uniqlo Yellow Shoes S,174,9,32608.19,4.8,537,Spring,15.68
Activewear,Zara White Activewear M,173,27,6013.95,3.7,54,Autumn,12.54
Tops,Prada Yellow Tops L,42,7,5854.96,4.6,256,Autumn,8.27
Shoes,Nike Red Shoes M,112,2,8709.36,3.1,623,Winter,17.56
Activewear,H&M Blue Activewear XS,363,56,32859.1,3.2,967,Autumn,551.91
Tops,H&M Grey Tops XL,212,3,13753.51,3.2,629,Winter,116.72
Dresses,Nike Blue Dresses S,237,42,30212.25,4.6,93,Spring,30.9
Tops,Levi's Blue Tops L,149,13,6519.36,3.8,672,Summer,19.21
Jeans,Adidas Pink Jeans XL,230,18,44053.95,4.2,855,Autumn,25.23
Activewear,Uniqlo Grey Activewear S,206,30,30537.38,4.3,40,Winter,21.7
Outerwear,Prada Yellow Outerwear M,192,21,31845.87,3.6,230,Spring,20.03
Accessories,Uniqlo Blue Accessories M,483,65,29425.2,4.4,255,Autumn,41.55
Shoes,Levi's Grey Shoes M,370,36,22082.84,4.9,183,Spring,46.73
Outerwear,Levi's White Outerwear M,254,47,19754.97,4.9,824,Spring,32.88
Dresses,Prada Blue Dresses L,79,0,3458.3,4,365,Spring,8.57
Jeans,Adidas Grey Jeans S,194,29,20461.48,4.1,954,Summer,17.36
Outerwear,Nike Black Outerwear M,408,39,54387.89,3.6,394,Autumn,166.88
Outerwear,Gucci Grey Outerwear XS,82,7,6001.6,3.3,838,Autumn,12.07
Shoes,Prada Red Shoes M,325,16,14506.47,4.6,750,Spring,235.72
Tops,Gucci Pink Tops XS,496,10,39973.8,3.6,987,Autumn,377.07
Shoes,H&M Black Shoes M,312,25,42899.53,4.6,427,Autumn,160.22
Outerwear,Nike Red Outerwear L,420,60,15576.28,3.1,155,Spring,39.79
Shoes,Prada White Shoes XS,307,57,11646.87,3.8,938,Autumn,54.13
Jeans,H&M Blue Jeans XL,433,13,39295.65,3.4,197,Autumn,291.43
Dresses,H&M Blue Dresses XL,73,4,14243.61,4.2,770,Autumn,16.69
Activewear,Uniqlo Blue Activewear M,57,3,5989.44,3.7,709,Spring,13.79
Shoes,Prada White Shoes M,131,0,24591.94,4.4,885,Autumn,11.93
Outerwear,Adidas Yellow Outerwear L,109,17,18534.67,3.6,933,Autumn,19.12
Accessories,Levi's Red Accessories S,402,45,72716.13,4.8,964,Summer,138.64
Outerwear,Gucci Grey Outerwear XL,255,25,5033.69,4,144,Spring,18.7
Jeans,Gucci Green Jeans XS,264,20,15185.37,4.4,35,Autumn,57.26
Tops,Prada Pink Tops S,239,1,30253.34,3.7,800,Spring,51.74
Tops,Levi's Green Tops S,337,7,14932.29,3.1,83,Autumn,23.77
Shoes,Gucci Green Shoes M,208,4,7760.71,4.7,848,Winter,21.81
Shoes,Prada Green Shoes XL,361,18,17874.42,3.7,661,Winter,48.13
Jeans,Zara Red Jeans S,143,10,10159.54,3.9,592,Winter,98.61
